ID,ANC_M,HANDSET,OFFRE_CAT,RECENCY,FREQUENCY,MONETARY,RFM_SCORE,SEGMENT_RFM,CHURN,SCORE_CHURN,RISQUE_CHURN,ACTION_RETENTION
C50576687,4,4G,Bonus,0.0,5.0,12.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C59676687,4,4G,Bonus,0.0,5.0,60.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C59906687,4,3G,Standard,0.0,5.0,19.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C60506687,4,4G,Bonus,0.0,3.0,5.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C57861964,141,4G,Bonus 900%,0.0,12.0,177.0,11,Clients Fidèles,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C68756687,4,4G,Standard,0.0,4.0,67.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C79856687,4,4G,Bonus,0.0,5.0,608.0,7,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C82216687,4,4G,Bonus,0.0,4.0,46.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C82936687,4,4G,Bonus,0.0,5.0,28.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C91706687,4,4G,Bonus,0.0,5.0,39.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C94006687,4,4G,Bonus,0.0,5.0,172.7,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C96936687,4,2G,Bonus,0.0,5.0,37.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C98376687,4,4G,Bonus,0.0,4.0,13.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C99146687,4,nan,Bonus,0.0,4.0,30.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C99816687,4,4G,Ad-On,0.0,5.0,19.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C02206688,4,4G,Bonus,0.0,3.0,11.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C07806688,4,4G,Standard,0.0,5.0,53.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C08586688,4,4G,Bonus,0.0,5.0,13.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C4671_196,200,2G,Bonus 1000%,0.0,12.0,109.0,10,Clients Ordinaires,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C83991965,141,4G,Bonus 900%,0.0,12.0,749.7,13,Clients Fidèles,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C14406688,4,4G,Bonus,0.0,5.0,88.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C82871966,141,4G,Bonus 1500%,0.0,10.0,202.0,10,Nouveaux Clients,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C20776688,4,2G,Bonus,0.0,5.0,108.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C26386688,4,4G,Bonus,0.0,5.0,149.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C27996688,4,4G,Bonus,0.0,5.0,25.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C28976688,4,nan,Bonus,0.0,2.0,13.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C35186688,4,4G,Ad-On,0.0,5.0,45.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C37676688,4,4G,Standard,0.0,3.0,8.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C37756688,4,2G,Bonus,0.0,5.0,79.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C50216688,4,4G,Standard,0.0,4.0,11.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C52846688,4,4G,Standard,0.0,5.0,93.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C64766688,4,4G,Bonus,0.0,5.0,68.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C9342_668,295,4G,Bonus 900%,1.0,11.0,191.0,7,Clients à Risque,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C9450_668,283,4G,Standard,0.0,5.0,21.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C46056689,4,4G,Ad-On,0.0,5.0,155.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C46256689,4,4G,Bonus,0.0,4.0,68.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C47376689,4,3G,Bonus,0.0,5.0,15.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C58456689,4,4G,Bonus,0.0,4.0,340.0,6,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C62326689,4,4G,Bonus,0.0,4.0,8.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C64106689,4,4G,Bonus,0.0,5.0,23.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C64996689,4,4G,Bonus,0.0,5.0,64.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C67276689,4,4G,Bonus,0.0,5.0,365.0,6,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C69566689,4,2G,Bonus,0.0,5.0,26.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C72206689,4,4G,Ad-On,1.0,3.0,51.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C72716689,4,2G,Bonus,0.0,5.0,95.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C73296689,4,nan,Standard,1.0,3.0,12.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C73996689,4,2G,Bonus,0.0,5.0,25.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C78866689,4,nan,Bonus,0.0,3.0,11.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C80646689,4,4G,Bonus,0.0,3.0,15.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C81926689,4,4G,Bonus,0.0,5.0,17.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C83426689,4,nan,Ad-On,0.0,5.0,134.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C85656689,4,4G,Ad-On,0.0,5.0,88.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C98296689,4,3G,Standard,0.0,5.0,63.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C00606690,4,4G,Standard,0.0,5.0,359.0,6,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C01116690,4,4G,Bonus,0.0,5.0,134.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C04036690,4,4G,Ad-On,0.0,5.0,36.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C83381966,141,5G,Bonus 2000%,0.0,12.0,291.0,12,Clients Fidèles,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C12756690,4,4G,Bonus,0.0,5.0,159.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C13336690,4,4G,Ad-On,0.0,3.0,151.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C16886690,4,2G,Bonus,0.0,5.0,9.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C47336690,4,4G,Ad-On,0.0,4.0,24.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C48936690,4,2G,Ad-On,0.0,5.0,154.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C52216690,4,4G,Bonus,0.0,5.0,32.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C65466690,4,nan,Bonus,0.0,5.0,16.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C99551966,141,4G,Standard,1.0,4.0,20.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C77076690,4,4G,Bonus,0.0,3.0,14.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C0811_669,277,4G,Bonus 1500%,0.0,12.0,244.0,10,Clients à Risque,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C83486690,4,4G,Bonus,0.0,3.0,41.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C05886691,4,4G,Ad-On,0.0,5.0,304.0,6,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C17001967,140,5G,Bonus 1000%,0.0,12.0,161.0,11,Clients Fidèles,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C12156691,4,nan,Ad-On,0.0,5.0,40.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C92241969,140,4G,Bonus 1500%,0.0,12.0,558.0,13,Clients Fidèles,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C22626691,4,2G,Bonus,0.0,5.0,156.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C29576691,4,4G,Bonus,0.0,4.0,97.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C31086691,4,4G,Standard,0.0,4.0,97.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C36036691,4,4G,Bonus,0.0,5.0,240.0,6,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C37526691,4,4G,Bonus,0.0,4.0,22.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C41706691,4,4G,Standard,0.0,5.0,40.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C48746691,4,4G,Bonus,0.0,4.0,18.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C52546691,4,nan,Bonus,0.0,5.0,55.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C52846691,4,nan,Bonus,0.0,5.0,17.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C53956691,4,nan,Bonus,0.0,4.0,16.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C56346691,4,nan,Bonus,0.0,2.0,6.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C59516691,4,nan,Bonus,0.0,5.0,96.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C73896691,4,nan,Bonus,0.0,5.0,104.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C75766691,4,4G,Ad-On,0.0,3.0,4.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C77066691,4,2G,Bonus,0.0,5.0,209.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C83906691,4,nan,Bonus,0.0,3.0,5.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C85756691,4,nan,Ad-On,0.0,5.0,10.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C86476691,4,4G,Standard,0.0,5.0,131.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C88956691,4,4G,Bonus,0.0,4.0,45.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C89746691,4,4G,Bonus,0.0,3.0,17.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C02336692,4,2G,Standard,0.0,1.0,18.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C05706692,4,4G,Bonus,0.0,3.0,103.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C2118_669,277,4G,Bonus 1500%,0.0,12.0,265.0,10,Clients à Risque,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C13566692,4,4G,Bonus,0.0,5.0,117.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C18176692,4,4G,Ad-On,0.0,5.0,169.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C26116692,4,4G,Bonus,0.0,5.0,764.0,7,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C26176692,4,nan,Ad-On,0.0,5.0,78.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C26816692,4,4G,Bonus,0.0,5.0,120.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C28376692,4,4G,Ad-On,0.0,5.0,65.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C29486692,4,nan,Standard,0.0,3.0,125.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C29636692,4,4G,Bonus,0.0,4.0,124.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C31126692,4,3G,Ad-On,0.0,5.0,23.14,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C32106692,4,nan,Bonus,0.0,5.0,36.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C80301970,116,4G,Standard,0.0,9.0,38.0,8,Nouveaux Clients,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C39036692,4,4G,Standard,0.0,5.0,202.14,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C43036692,4,nan,Bonus,0.0,2.0,26.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C43176692,4,nan,Bonus,0.0,5.0,142.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C45096692,4,nan,Bonus,0.0,4.0,7.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C52426692,4,4G,Bonus,0.0,4.0,191.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C60386692,4,4G,Bonus 1000%,0.0,5.0,241.0,6,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C2618_669,277,2G,Standard,0.0,3.0,15.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C62746692,4,4G,Bonus,0.0,5.0,78.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C68366692,4,4G,Standard,0.0,2.0,12.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C2688_669,267,2G,Bonus 1500%,0.0,12.0,137.0,9,Clients à Risque,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C70206692,4,4G,Bonus,0.0,3.0,69.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C72176692,4,nan,Ad-On,0.0,5.0,21.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C78586692,4,4G,Ad-On,0.0,3.0,4.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C93476692,4,4G,Bonus,0.0,4.0,136.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C95136692,4,4G,Bonus,0.0,5.0,61.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C95556692,4,4G,Bonus,0.0,5.0,109.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C97286692,4,nan,Bonus,0.0,5.0,81.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C3004_669,266,4G,Bonus 1500%,0.0,9.0,74.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C03166693,4,4G,Bonus,0.0,5.0,220.0,6,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C03496693,4,nan,Standard,0.0,5.0,207.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C03696693,4,4G,Bonus,1.0,3.0,4.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C04736693,4,4G,Ad-On,0.0,5.0,64.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C09766693,4,4G,Bonus,0.0,5.0,25.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C12166693,4,4G,Bonus,0.0,4.0,10.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C13776693,4,nan,Ad-On,0.0,5.0,130.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C16766693,4,nan,Bonus,1.0,4.0,28.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C17536693,4,nan,Bonus,0.0,4.0,143.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C19246693,4,4G,Bonus,0.0,5.0,470.0,7,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C21446693,4,4G,Bonus,0.0,5.0,93.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C26356693,4,4G,Ad-On,0.0,5.0,307.0,6,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C26796693,4,4G,Bonus,0.0,5.0,213.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C34551971,133,4G,Bonus 1500%,0.0,9.0,469.0,12,Nouveaux Clients,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C3328_669,284,4G,Standard,0.0,7.0,128.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C34436693,4,nan,Standard,0.0,5.0,131.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C3359_669,267,4G,Bonus 2000%,0.0,12.0,134.0,9,Clients à Risque,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C37706693,4,2G,Bonus,0.0,2.0,7.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C99711971,138,2G,Bonus 1500%,0.0,12.0,399.0,13,Clients Fidèles,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C17151972,135,4G,Standard,0.0,12.0,708.0,13,Clients Fidèles,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C58616693,4,4G,Bonus,0.0,5.0,159.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C59036693,4,2G,Standard,0.0,2.0,40.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C62736693,4,4G,Standard,0.0,4.0,41.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C66026693,4,4G,Bonus,0.0,4.0,41.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C66826693,4,4G,Bonus,0.0,4.0,26.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C66896693,4,4G,Ad-On,0.0,5.0,216.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C69656693,4,4G,Bonus,0.0,4.0,35.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C69986693,4,4G,Bonus,0.0,5.0,107.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C3707_669,285,4G,Bonus 900%,0.0,12.0,285.0,10,Clients à Risque,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C71096693,4,4G,Bonus,0.0,5.0,15.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C71966693,4,2G,Bonus,0.0,5.0,53.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C75066693,4,2G,Bonus,0.0,3.0,13.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C86036693,4,4G,Bonus,0.0,5.0,63.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C89176693,4,nan,Bonus,1.0,4.0,19.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C95946693,4,4G,Ad-On,0.0,5.0,163.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C01306694,4,4G,Ad-On,0.0,5.0,22.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C03556694,4,4G,Bonus,0.0,5.0,309.0,6,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C07606694,4,4G,Bonus,0.0,4.0,129.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C09736694,4,4G,Standard,0.0,5.0,104.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C09896694,4,4G,Bonus,0.0,4.0,79.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C10986694,4,4G,Bonus,0.0,5.0,138.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C15466694,4,4G,Standard,0.0,5.0,108.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C22506694,4,4G,Ad-On,0.0,5.0,152.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C4317_669,267,4G,Bonus 1500%,0.0,12.0,199.0,9,Clients à Risque,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C34066694,4,2G,Bonus,0.0,5.0,210.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C38216694,4,4G,Bonus,0.0,2.0,3.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C43446694,4,2G,Bonus,0.0,5.0,47.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C45566694,4,4G,Ad-On,0.0,2.0,8.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C47216694,4,nan,Ad-On,0.0,5.0,79.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C54576694,4,4G,Bonus,0.0,5.0,180.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C55946694,4,nan,Bonus,0.0,5.0,144.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C72306694,4,4G,Bonus,0.0,2.0,18.0,3,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C75656694,4,4G,Ad-On,0.0,5.0,174.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C75706694,4,2G,Ad-On,0.0,3.0,169.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C76716694,4,4G,Bonus,0.0,5.0,159.0,5,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C77686694,4,4G,Standard,0.0,5.0,58.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C78806694,4,4G,Bonus,0.0,3.0,73.0,4,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
C80476694,4,4G,Standard,0.0,4.0,273.0,6,Clients Perdus,0,0.475253,🟡 Moyen,Campagne email retention + bonus recharge
